Codigo especie,Province,Locality,Toponim,Latitude / Y,Longitude / X,Altitude,Min. altitude,Max. altitude,Ecosistem,Source,Year of publication,Year of collection,Authors,Morfometrics,Ecology,Behaviour,Call
239,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
251,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
254,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
254,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
250,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
254,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
239,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
250,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
251,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
254,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
251,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
239,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
251,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
239,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
239,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
625,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
625,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
112,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
41,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
117,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
280,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
750,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
471,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
251,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
472,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
705,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
337,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
180,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
266,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
636,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
625,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
625,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
636,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
416,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
458,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
370,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
458,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
458,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
370,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
416,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
381,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
370,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
250,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
243,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
251,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
243,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
250,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
243,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
239,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
239,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
250,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
243,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
250,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
251,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
250,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
681,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
745,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
644,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
54,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
54,12,Anconcito--vicinity,null,"-2,31185","-80,8846",null,null,null,null,null,null,null,18,null,null,null,null
314,8,Lowlands east of Guayaquil (along E25),null,"-2,30654","-79,6381",null,null,null,null,null,null,null,18,null,null,null,null
301,8,Lowlands east of Guayaquil (along E25),null,"-2,30654","-79,6381",null,null,null,null,null,null,null,18,null,null,null,null
336,8,Lowlands east of Guayaquil (along E25),null,"-2,30654","-79,6381",null,null,null,null,null,null,null,18,null,null,null,null
301,8,Lowlands east of Guayaquil (along E25),null,"-2,30654","-79,6381",null,null,null,null,null,null,null,18,null,null,null,null
355,8,Lowlands east of Guayaquil (along E25),null,"-2,30654","-79,6381",null,null,null,null,null,null,null,18,null,null,null,null
355,8,Lowlands east of Guayaquil (along E25),null,"-2,30654","-79,6381",null,null,null,null,null,null,null,18,null,null,null,null
728,8,Lowlands east of Guayaquil (along E25),null,"-2,30654","-79,6381",null,null,null,null,null,null,null,18,null,null,null,null
574,8,E25 south of Boliche,null,"-2,29736","-79,6396",null,null,null,null,null,null,null,18,null,null,null,null
221,12,EC Santa Elena -  Punta Carnero,null,"-2,29233","-80,9149",null,null,null,null,null,null,null,18,null,null,null,null
251,12,EC Santa Elena -  Punta Carnero,null,"-2,29233","-80,9149",null,null,null,null,null,null,null,18,null,null,null,null
337,12,EC Santa Elena -  Punta Carnero,null,"-2,29233","-80,9149",null,null,null,null,null,null,null,18,null,null,null,null
259,12,EC Santa Elena -  Punta Carnero,null,"-2,29233","-80,9149",null,null,null,null,null,null,null,18,null,null,null,null
259,12,EC Santa Elena -  Punta Carnero,null,"-2,29233","-80,9149",null,null,null,null,null,null,null,18,null,null,null,null
280,12,EC Santa Elena -  Punta Carnero,null,"-2,29233","-80,9149",null,null,null,null,null,null,null,18,null,null,null,null
259,12,EC Santa Elena -  Punta Carnero,null,"-2,29233","-80,9149",null,null,null,null,null,null,null,18,null,null,null,null
370,12,EC Santa Elena -  Punta Carnero,null,"-2,29233","-80,9149",null,null,null,null,null,null,null,18,null,null,null,null
370,12,EC Santa Elena -  Punta Carnero,null,"-2,29233","-80,9149",null,null,null,null,null,null,null,18,null,null,null,null
426,12,EC Santa Elena -  Punta Carnero,null,"-2,29233","-80,9149",null,null,null,null,null,null,null,18,null,null,null,null
471,12,EC Santa Elena -  Punta Carnero,null,"-2,29233","-80,9149",null,null,null,null,null,null,null,18,null,null,null,null
425,12,EC Santa Elena -  Punta Carnero,null,"-2,29233","-80,9149",null,null,null,null,null,null,null,18,null,null,null,null
471,12,EC Santa Elena -  Punta Carnero,null,"-2,29233","-80,9149",null,null,null,null,null,null,null,18,null,null,null,null
472,12,EC Santa Elena -  Punta Carnero,null,"-2,29233","-80,9149",null,null,null,null,null,null,null,18,null,null,null,null
471,12,EC Santa Elena -  Punta Carnero,null,"-2,29233","-80,9149",null,null,null,null,null,null,null,18,null,null,null,null
472,12,EC Santa Elena -  Punta Carnero,null,"-2,29233","-80,9149",null,null,null,null,null,null,null,18,null,null,null,null
280,12,EC Santa Elena -  Punta Carnero,null,"-2,29233","-80,9149",null,null,null,null,null,null,null,18,null,null,null,null
301,12,EC Santa Elena -  Punta Carnero,null,"-2,29233","-80,9149",null,null,null,null,null,null,null,18,null,null,null,null
301,12,EC Santa Elena -  Punta Carnero,null,"-2,29233","-80,9149",null,null,null,null,null,null,null,18,null,null,null,null
258,8,Hwy 70 west of Guayaquil,null,"-2,2905","-80,1972",null,null,null,null,null,null,null,18,null,null,null,null
462,12,Santa Elena - Punta Carnero,null,"-2,28903","-80,9117",null,null,null,null,null,null,null,18,null,null,null,null
676,12,Santa Elena - Punta Carnero,null,"-2,28903","-80,9117",null,null,null,null,null,null,null,18,null,null,null,null
637,12,Santa Elena - Punta Carnero,null,"-2,28903","-80,9117",null,null,null,null,null,null,null,18,null,null,null,null
639,12,Santa Elena - Punta Carnero,null,"-2,28903","-80,9117",null,null,null,null,null,null,null,18,null,null,null,null
644,12,Santa Elena - Punta Carnero,null,"-2,28903","-80,9117",null,null,null,null,null,null,null,18,null,null,null,null
745,12,Santa Elena - Punta Carnero,null,"-2,28903","-80,9117",null,null,null,null,null,null,null,18,null,null,null,null
553,12,Santa Elena - Punta Carnero,null,"-2,28903","-80,9117",null,null,null,null,null,null,null,18,null,null,null,null
425,12,beach-watch from punta carnero to la puntilla,null,"-2,28781","-80,9134",null,null,null,null,null,null,null,18,null,null,null,null
705,12,beach-watch from punta carnero to la puntilla,null,"-2,28781","-80,9134",null,null,null,null,null,null,null,18,null,null,null,null
168,12,beach-watch from punta carnero to la puntilla,null,"-2,28781","-80,9134",null,null,null,null,null,null,null,18,null,null,null,null
280,12,beach-watch from punta carnero to la puntilla,null,"-2,28781","-80,9134",null,null,null,null,null,null,null,18,null,null,null,null
337,12,beach-watch from punta carnero to la puntilla,null,"-2,28781","-80,9134",null,null,null,null,null,null,null,18,null,null,null,null
462,12,beach-watch from punta carnero to la puntilla,null,"-2,28781","-80,9134",null,null,null,null,null,null,null,18,null,null,null,null
471,12,beach-watch from punta carnero to la puntilla,null,"-2,28781","-80,9134",null,null,null,null,null,null,null,18,null,null,null,null
547,12,beach-watch from punta carnero to la puntilla,null,"-2,28781","-80,9134",null,null,null,null,null,null,null,18,null,null,null,null
251,12,beach-watch from punta carnero to la puntilla,null,"-2,28781","-80,9134",null,null,null,null,null,null,null,18,null,null,null,null
472,12,beach-watch from punta carnero to la puntilla,null,"-2,28781","-80,9134",null,null,null,null,null,null,null,18,null,null,null,null
547,8,Dur├ín,null,"-2,27899","-79,53",null,null,null,null,null,null,null,18,null,null,null,null
471,12,Ecuasal Lagoon - -2.266932 - -80.927854,null,"-2,26693","-80,9279",null,null,null,null,null,null,null,18,null,null,null,null
370,12,Ecuasal Lagoon - -2.266932 - -80.927854,null,"-2,26693","-80,9279",null,null,null,null,null,null,null,18,null,null,null,null
631,12,Ecuasal Lagoon - -2.266932 - -80.927854,null,"-2,26693","-80,9279",null,null,null,null,null,null,null,18,null,null,null,null
163,8,Rio Bulu Bulu - Fatima,null,"-2,25848","-79,6452",null,null,null,null,null,null,null,18,null,null,null,null
428,8,Rio Bulu Bulu - Fatima,null,"-2,25848","-79,6452",null,null,null,null,null,null,null,18,null,null,null,null
361,8,Rio Bulu Bulu - Fatima,null,"-2,25848","-79,6452",null,null,null,null,null,null,null,18,null,null,null,null
180,8,Rio Bulu Bulu - Fatima,null,"-2,25848","-79,6452",null,null,null,null,null,null,null,18,null,null,null,null
517,8,Rio Bulu Bulu - Fatima,null,"-2,25848","-79,6452",null,null,null,null,null,null,null,18,null,null,null,null
76,8,Rio Bulu Bulu - Fatima,null,"-2,25848","-79,6452",null,null,null,null,null,null,null,18,null,null,null,null
744,8,Rio Bulu Bulu - Fatima,null,"-2,25848","-79,6452",null,null,null,null,null,null,null,18,null,null,null,null
169,8,Rio Bulu Bulu - Fatima,null,"-2,25848","-79,6452",null,null,null,null,null,null,null,18,null,null,null,null
106,8,Rio Bulu Bulu - Fatima,null,"-2,25848","-79,6452",null,null,null,null,null,null,null,18,null,null,null,null
164,8,Rio Bulu Bulu - Fatima,null,"-2,25848","-79,6452",null,null,null,null,null,null,null,18,null,null,null,null
41,8,Rio Bulu Bulu - Fatima,null,"-2,25848","-79,6452",null,null,null,null,null,null,null,18,null,null,null,null
237,8,Rio Bulu Bulu - Fatima,null,"-2,25848","-79,6452",null,null,null,null,null,null,null,18,null,null,null,null
14,8,Rio Bulu Bulu - Fatima,null,"-2,25848","-79,6452",null,null,null,null,null,null,null,18,null,null,null,null
250,8,Rio Bulu Bulu - Fatima,null,"-2,25848","-79,6452",null,null,null,null,null,null,null,18,null,null,null,null
269,8,Rio Bulu Bulu - Fatima,null,"-2,25848","-79,6452",null,null,null,null,null,null,null,18,null,null,null,null
168,8,Rio Bulu Bulu - Fatima,null,"-2,25848","-79,6452",null,null,null,null,null,null,null,18,null,null,null,null
196,8,Rio Bulu Bulu - Fatima,null,"-2,25848","-79,6452",null,null,null,null,null,null,null,18,null,null,null,null
469,8,Rio Bulu Bulu - Fatima,null,"-2,25848","-79,6452",null,null,null,null,null,null,null,18,null,null,null,null
215,8,Rio Bulu Bulu - Fatima,null,"-2,25848","-79,6452",null,null,null,null,null,null,null,18,null,null,null,null
585,8,Rio Bulu Bulu - Fatima,null,"-2,25848","-79,6452",null,null,null,null,null,null,null,18,null,null,null,null
220,8,Rio Bulu Bulu - Fatima,null,"-2,25848","-79,6452",null,null,null,null,null,null,null,18,null,null,null,null
