Codigo especie,Province,Year of collection,Year of publication,Ecosistem,Behaviour,Call,Ecology,Authors,Toponim,Morfometrics,Locality,Altitude,Latitude / Y,Longitude / X,Min. altitude,Max. altitude,Source
250,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
558,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
279,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
614,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
105,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
325,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
647,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
396,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
103,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
351,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
329,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
398,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
322,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
596,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
570,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
411,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
392,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
394,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
356,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
729,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
387,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
385,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
454,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
450,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
452,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
196,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
736,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
194,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
549,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
547,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
476,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
707,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
106,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
541,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
725,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
370,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
688,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
610,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
625,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
579,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
593,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
45,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
55,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
493,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
608,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
90,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
309,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
215,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
376,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
235,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
485,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
428,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
41,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
220,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
117,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
180,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
594,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
267,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
458,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
135,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
170,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
154,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
333,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
331,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
186,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
269,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
146,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
429,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
430,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
128,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
335,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
14,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
713,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
355,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
378,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
515,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
216,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
102,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
298,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
112,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
245,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
244,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
73,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
250,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
558,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
362,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
325,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
303,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
645,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
506,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
396,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
103,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
477,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
239,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
176,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
596,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
570,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
411,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
392,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
394,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
356,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
729,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
196,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
736,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
194,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
707,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
106,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
541,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
725,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
688,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
610,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
579,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
45,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
493,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
608,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
90,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
309,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
215,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
376,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
235,4,2002,2007,Bosque seco desiduo,no,no,no,4,Progreso,no,Cazaderos,0,-4,"-80,6333333333",170,450,Bibliography
191,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
207,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
92,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
26,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
28,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
448,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
651,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
501,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
471,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
428,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
426,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
89,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
76,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
43,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
42,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
41,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
221,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
220,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
219,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
232,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
531,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
117,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
180,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
594,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
455,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
258,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
145,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
225,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
585,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
311,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
267,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
187,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
84,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
85,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
87,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
586,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
458,3,2012,in prep.,Transición entre bosque seco deciduo y matorral seco de tierras bajas,null,null,null,5,REMA,null,Arenillas,30,"-3,5709555556","-80,1461527778",0,0,Field data
